;;;;;;;;;;;;"reported significance as indicated by eye-catcher (""stars""): 1 means p-value smaller than 0.01, 5 means p-value smaller than 0.05 and so on. If no significance reported, type in 0. Use German decimal seperator, i.e. "","" instead of "".""";"significance thresholds in the paper by which results are distinguished; e.g. if there are three thresholds <0.01, <0.05, <0.1, then S(10), S(5) and S(1) should contain 1 and S(0.1) and S(15) should contain zero";;;;;coder: HK for Henning Kosmalla and PP for Peter Pütz;cross-checked: yes (1) or no(0);;;
2006;American Economic Review;96.4;1013;Adda;4;1;2;-0.11;0.06;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;1;3;-0.06;0.04;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;1;4;0.11;0.12;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;10;1;-0.17;0.03;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;10;2;-0.08;0.04;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;10;3;0.09;0.03;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;11;1;-0.1;0.03;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;11;2;-0.04;0.041;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;11;3;0.06;0.03;;;10;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;12;1;0.01;0.005;;;10;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;12;2;0.01;0.007;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;12;3;0;0.006;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;12;4;-0.01;0.007;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;13;1;0.19;0.06;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;13;2;0.1;0.09;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;13;3;-0.09;0.07;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;13;4;-0.02;0.101;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;14;1;-0.02;0.003;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;14;2;-0.03;0.004;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;14;3;0;0.003;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;14;4;0;0.01;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;15;4;0.4;0.372;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;16;4;0.76;0.19;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;17;4;0.06;0.051;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;18;4;0.09;0.11;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;2;1;0.05;0.006;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;2;2;0.05;0.008;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;2;3;-0.01;0.007;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;2;4;0;0.021;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;3;1;-0.1;0.001;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;3;2;-0.04;0.01;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;3;3;0.01;0.007;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;3;4;0;0.022;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;4;1;-0.02;0.026;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;4;2;-0.05;0.035;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;4;3;-0.03;0.027;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;4;4;0.03;0.02;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;5;1;-0.01;0.007;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;5;2;-0.03;0.009;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;5;3;-0.02;0.007;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;5;4;-0.04;0.061;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;6;1;-0.04;0.009;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;6;2;-0.09;0.01;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;6;3;-0.05;0.009;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;7;1;0.39;0.094;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;7;2;0.36;0.13;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;7;3;-0.03;0.1;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;7;4;0.16;0.129;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;8;1;-0.05;0.102;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;8;2;0.51;0.14;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;8;3;0.56;0.1;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;8;4;0.64;0.14;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;9;1;0.01;0.01;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;9;2;0.05;0.02;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1013;Adda;4;9;3;0.04;0.01;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.4;1253;Busse;2;1;1;-0.88;0.03;;;1;0;1;1;1;0;PP;;;;
2006;American Economic Review;96.4;1253;Busse;2;1;2;-0.81;0.07;;;1;0;1;1;1;0;PP;;;;
2006;American Economic Review;96.4;1253;Busse;2;2;1;-0.39;0.07;;;1;0;1;1;1;0;PP;;;;
2006;American Economic Review;96.4;1253;Busse;2;2;3;-0.31;0.07;;;1;0;1;1;1;0;PP;;;;
2006;American Economic Review;96.4;1253;Busse;3;1;1;-0.96;0.03;;;1;0;1;1;1;0;PP;;;;
2006;American Economic Review;96.4;1253;Busse;3;10;1;-1.27;0.11;;;1;0;1;1;1;0;PP;;;;
2006;American Economic Review;96.4;1253;Busse;3;11;1;-0.28;0.06;;;1;0;1;1;1;0;PP;;;;
2006;American Economic Review;96.4;1253;Busse;3;12;1;-0.35;0.06;;;1;0;1;1;1;0;PP;;;;
2006;American Economic Review;96.4;1253;Busse;3;13;1;-0.38;0.08;;;1;0;1;1;1;0;PP;;;;
2006;American Economic Review;96.4;1253;Busse;3;14;1;-0.48;0.08;;;1;0;1;1;1;0;PP;;;;
2006;American Economic Review;96.4;1253;Busse;3;15;1;-0.42;0.14;;;1;0;1;1;1;0;PP;;;;
2006;American Economic Review;96.4;1253;Busse;3;16;1;-0.33;0.19;;;10;0;1;1;1;0;PP;;;;
2006;American Economic Review;96.4;1253;Busse;3;17;1;-0.49;0.2;;;5;0;1;1;1;0;PP;;;;
2006;American Economic Review;96.4;1253;Busse;3;18;1;-0.22;0.23;;;0;0;1;1;1;0;PP;;;;
2006;American Economic Review;96.4;1253;Busse;3;19;1;-1.05;0.13;;;1;0;1;1;1;0;PP;;;;
2006;American Economic Review;96.4;1253;Busse;3;2;1;-0.8;0.04;;;1;0;1;1;1;0;PP;;;;
2006;American Economic Review;96.4;1253;Busse;3;20;1;-0.42;0.28;;;0;0;1;1;1;0;PP;;;;
2006;American Economic Review;96.4;1253;Busse;3;3;1;-0.8;0.03;;;1;0;1;1;1;0;PP;;;;
2006;American Economic Review;96.4;1253;Busse;3;4;1;-0.77;0.04;;;1;0;1;1;1;0;PP;;;;
2006;American Economic Review;96.4;1253;Busse;3;5;1;-0.75;0.06;;;1;0;1;1;1;0;PP;;;;
2006;American Economic Review;96.4;1253;Busse;3;6;1;-0.84;0.08;;;1;0;1;1;1;0;PP;;;;
2006;American Economic Review;96.4;1253;Busse;3;7;1;-0.88;0.08;;;1;0;1;1;1;0;PP;;;;
2006;American Economic Review;96.4;1253;Busse;3;8;1;-0.92;0.06;;;1;0;1;1;1;0;PP;;;;
2006;American Economic Review;96.4;1253;Busse;3;9;1;-0.91;0.07;;;1;0;1;1;1;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;10;1;1;0.95;0.16;;;5;0;1;1;0;0;PP;;;1;
2006;American Economic Review;96.5;1477;Chaudhuri;10;1;2;1.09;0.08;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;10;1;3;0.4;0.31;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;10;2;1;-0.04;0.01;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;10;2;2;-0.03;0.02;;;10;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;10;2;3;-0.14;0.04;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;10;3;1;1.24;0.17;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;10;3;2;1.4;0.11;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;10;3;3;0.42;0.6;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;10;4;1;1.11;0.17;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;10;4;2;1.26;0.11;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;10;4;3;0.48;0.5;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;10;5;1;2.34;0.19;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;10;5;2;2.34;0.19;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;10;5;3;2.34;0.19;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;11;1;1;5.94;0.94;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;11;1;2;6.01;0.87;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;11;1;3;7.72;1.2;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;11;2;1;0.04;0.08;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;11;2;2;0.05;0.09;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;11;2;3;0.09;0.1;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;11;3;1;8.76;1.84;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;11;3;2;8.8;1.77;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;11;3;3;12.95;3.61;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;11;4;1;7.25;1.46;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;11;4;2;7.28;1.42;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;11;4;3;11.07;2.88;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;11;5;1;14.1;6.57;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;11;5;2;13.7;6.48;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;11;5;3;20.16;12.85;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;12;1;1;0.17;0.03;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;12;1;2;0.14;0.06;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;12;1;3;0.35;0.17;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;12;2;1;0.02;0.01;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;12;2;2;0.02;0.01;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;12;2;3;0.01;0.02;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;12;3;1;0.36;0.05;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;12;3;2;0.28;0.11;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;12;3;3;0.71;0.4;;;10;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;12;4;1;0.37;0.05;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;12;4;2;0.3;0.1;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;12;4;3;0.79;0.38;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;12;5;1;1.17;0.31;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;12;5;2;0.88;0.41;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;12;5;3;2.43;1.44;;;10;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;1;1;-5.57;1.79;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;1;2;-0.13;0.07;;;10;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;1;3;-0.15;0.07;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;1;4;4.01;1.84;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;1;5;0.11;0.06;;;10;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;1;6;0.11;0.06;;;10;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;1;7;0.16;0.06;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;1;8;1.37;0.29;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;2;1;-4.27;2.42;;;10;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;2;2;-0.45;1.12;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;2;3;-4.27;2.42;;;10;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;2;4;3.5;2.1;;;10;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;2;5;-6.02;6.23;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;2;6;4.51;1.84;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;2;7;4.65;1.83;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;2;8;2.2;1.05;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;3;1;-0.11;0.05;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;3;2;-0.1;0.05;;;10;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;3;3;-1.38;0.31;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;3;4;-0.09;0.27;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;3;5;0.09;0.05;;;10;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;3;6;0.23;0.28;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;3;7;0.11;0.04;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;3;8;1.16;0.17;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;4;1;0.18;0.08;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;4;2;0.01;0;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;4;3;-0.01;0.01;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;4;4;-1.68;0.23;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;4;5;0.08;0.02;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;4;6;0.08;0.02;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;4;7;0.1;0.02;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;4;8;1.17;0.03;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;5;1;0.04;0.01;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;5;2;-0.03;0.03;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;5;3;0.04;0.01;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;5;4;0.58;0.17;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;5;5;-2.23;0.11;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;5;6;0.42;0.04;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;5;7;0.4;0.03;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;5;8;0.73;0.09;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;6;1;0.05;0.02;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;6;2;0.05;0.02;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;6;3;0.11;0.13;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;6;4;0.77;0.28;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;6;5;0.74;0.08;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;6;6;-3.42;0.25;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;6;7;0.74;0.08;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;6;8;0.89;0.21;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;7;1;0.07;0.02;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;7;2;0.04;0.01;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;7;3;0.07;0.02;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;7;4;1.15;0.15;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;7;5;0.63;0.06;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;7;6;0.63;0.06;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;7;7;-2.88;0.17;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_A;7;8;0.28;0.12;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;1;1;-5.94;1.95;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;1;2;-0.14;0.08;;;10;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;1;3;-0.16;0.08;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;1;4;4.31;2.01;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;1;5;0.13;0.06;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;1;6;0.11;0.07;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;1;7;0.17;0.07;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;1;8;1.4;0.31;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;2;1;-3.29;1.8;;;10;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;2;2;-0.58;0.83;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;2;3;-3.29;1.79;;;10;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;2;4;2.64;1.53;;;10;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;2;5;-4.6;4.51;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;2;6;3.46;1.38;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;2;7;3.59;1.39;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;2;8;1.92;0.82;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;3;1;-0.12;0.06;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;3;2;-0.1;0.06;;;10;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;3;3;-1.4;0.34;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;3;4;-0.1;0.31;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;3;5;0.1;0.05;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;3;6;0.24;0.3;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;3;7;0.13;0.05;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;3;8;1.17;0.19;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;4;1;0.18;0.08;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;4;2;0.01;0;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;4;3;-0.01;0.02;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;4;4;-1.72;0.27;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;4;5;0.09;0.02;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;4;6;0.08;0.03;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;4;7;0.11;0.02;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;4;8;1.17;0.03;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;5;1;0.04;0.02;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;5;2;-0.04;0.04;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;5;3;0.04;0.02;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;5;4;0.68;0.2;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;5;5;-2.42;0.13;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;5;6;0.49;0.05;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;5;7;0.46;0.04;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;5;8;0.7;0.1;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;6;1;0.04;0.02;;;10;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;6;2;0.04;0.01;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;6;3;0.09;0.1;;;0;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;6;4;0.61;0.28;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;6;5;0.6;0.07;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;6;6;-2.95;0.22;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;6;7;0.6;0.07;;;5;0;1;1;0;0;PP;;;;
2006;American Economic Review;96.5;1477;Chaudhuri;6_B_1;6;8;0.92;0.17;;;5;0;1;1;0;0;PP;;;;
